Trial,Cumulative Reward,Cumulative Regret
1947,7785.598193623108,6.401806376891727
1948,7790.811144878102,5.1888551218980865
1949,7794.330854546715,5.669145453284727
1950,7797.65822688038,6.341773119619575
1951,7801.971094043582,6.0289059564183844
1952,7804.30268158159,7.69731841840985
1953,7807.778707219504,8.221292780495787
1954,7811.678633117118,8.321366882882103
1955,7816.110885403069,7.889114596930995
1956,7822.6295722091945,5.370427790805479
1957,7827.511941611295,4.488058388705213
1958,7830.308957717659,5.691042282341186
1959,7835.237853521641,4.762146478358773
1960,7838.674874294695,5.325125705305254
1961,7842.18792531327,5.812074686729829
1962,7846.850564681458,5.149435318541691
1963,7850.944444496133,5.055555503867254
1964,7856.5754018446305,3.4245981553694946
1965,7859.611930343262,4.388069656737571
1966,7862.197006489431,5.80299351056874
1967,7867.0155950624785,4.984404937521504
1968,7870.4294198299185,5.5705801700814845
1969,7876.151350504153,3.848649495846985
1970,7880.835194077495,3.1648059225053657
1971,7884.69714149465,3.302858505349832
1972,7890.058472195551,1.9415278044489241
1973,7893.337332358754,2.6626676412461165
1974,7897.680294546763,2.3197054532365655
1975,7900.038889230593,3.9611107694072416
1976,7904.187944894397,3.812055105602667
1977,7911.201719768572,0.7982802314281798
1978,7916.069935789101,-0.06993578910078213
1979,7921.265109818422,-1.2651098184223883
1980,7925.3770857814125,-1.377085781412461
1981,7929.117216559767,-1.1172165597672574
1982,7932.772350664359,-0.7723506643587825
1983,7935.608401435288,0.391598564711785
1984,7939.471135216599,0.5288647834013318
1985,7943.513980413255,0.48601958674498746
1986,7948.125163601632,-0.12516360163226636
1987,7952.209242308157,-0.20924230815671763
1988,7955.92266180099,0.07733819901022798
1989,7960.720221623116,-0.7202216231162311
1990,7962.577149401911,1.4228505980890986
1991,7967.538703111249,0.4612968887513489
1992,7972.459107703739,-0.4591077037393916
1993,7977.3386028285395,-1.3386028285394787
1994,7980.412514856089,-0.4125148560888192
1995,7984.829099365597,-0.829099365597358
1996,7988.17965477298,-0.17965477298002952
1997,7993.571379025888,-1.5713790258878362
1998,7999.701083176327,-3.7010831763273018
1999,8003.555164862242,-3.5551648622422363
2000,8008.289266794878,-4.289266794878131
2001,8013.056919162946,-5.056919162945633
2002,8017.456575385237,-5.456575385236647
2003,8023.357011515108,-7.357011515107843
2004,8029.032874152665,-9.03287415266459
2005,8032.672236236155,-8.672236236155186
2006,8038.893449310007,-10.893449310006872
2007,8042.893320104328,-10.893320104328268
2008,8044.534069501913,-8.534069501913109
2009,8049.4553912790025,-9.45539127900247
2010,8052.495286224557,-8.495286224557276
2011,8056.435868119628,-8.43586811962814
2012,8060.921541264351,-8.921541264350708
2013,8064.207832740015,-8.207832740014965
2014,8067.810612069506,-7.810612069505623
2015,8073.065108314519,-9.06510831451942
2016,8078.115324315272,-10.115324315272119
2017,8081.570689236929,-9.570689236928956
2018,8085.518190272324,-9.518190272324318
2019,8089.317936157076,-9.317936157075565
2020,8091.413220803318,-7.413220803317927
2021,8095.150050558707,-7.150050558707335
2022,8098.761367825464,-6.761367825463822
2023,8102.958229114912,-6.958229114911774
2024,8108.406826011008,-8.406826011007979
2025,8113.760201002251,-9.760201002251051
2026,8117.72834142939,-9.72834142938973
2027,8121.464876534871,-9.46487653487111
2028,8127.794768790782,-11.794768790781745
2029,8131.992123885435,-11.992123885434921
2030,8136.2628346123,-12.26283461230014
2031,8142.645347263998,-14.645347263997792
2032,8145.493221079457,-13.493221079456816
2033,8149.165379553571,-13.165379553571256
2034,8153.093191679872,-13.09319167987178
2035,8155.628864470961,-11.628864470961162
2036,8159.2933733899035,-11.293373389903536
2037,8161.528889975744,-9.528889975744278
2038,8165.755877290734,-9.755877290734134
2039,8169.88850249691,-9.888502496910405
2040,8173.93415937732,-9.934159377319702
2041,8176.117259666285,-8.117259666284554
