Trial,Cumulative Reward,Cumulative Regret
4150,16546.357919211256,57.64208078874435
4151,16549.605171075928,58.3948289240725
4152,16553.312188956963,58.68781104303707
4153,16556.55790189372,59.442098106279445
4154,16560.034719712832,59.96528028716784
4155,16563.774190858214,60.22580914178616
4156,16568.408287071292,59.59171292870815
4157,16572.44549307339,59.55450692661179
4158,16576.32574719217,59.67425280782845
4159,16582.593795043664,57.406204956336296
4160,16585.69193759901,58.308062400989
4161,16588.06352645034,59.93647354966015
4162,16592.14766013008,59.85233986992171
4163,16597.844928722225,58.15507127777528
4164,16601.820687511612,58.17931248838795
4165,16604.873330552036,59.12666944796365
4166,16609.01387240603,58.986127593969286
4167,16614.598689934362,57.40131006563752
